01000000003401X01       375209595MA
23206300310000Z05          19959571
23206300310000Z08      113404959571
23206300310000Z09        3794959571
23206300310000Z10       10311959571
23206300310000Z68        3545959571
23206300310000Z77       11776959571
23206300310000Z78       220749595BC
23206300310000Z79       138419595AD
23206300310000Z81       44070959571
23206300310000Z82        2140959571
23206300310000Z83        11989595AD
23206300310000Z89        8304959571
23206300310000Z96        2206959571
23206300710000X01          13959571
23206300710000X04         241959571
23206300710000X08         189959571
23206300710000X11         197959571
23206300710000X12           5959571
23206300710000X21           2959571
23206300710000X44        6193959571
23206300710000Z01          55959571
23206300710000Z03          20959571
23206300710000Z04           5959571
23206300710000Z05           3959571
23206300710000Z08       14869959571
23206300710000Z09        2283959571
23206300710000Z10        2195959571
23206300710000Z81        6195959571
23206300710000Z84        6193959571
23206300710000Z88           2959571
23206300710000Z96         189959571
23206300810000X01          25959571
23206300810000X04         291959571
23206300810000X08        1053959571
23206300810000X11         852959571
23206300810000X12           89595AD
23206300810000X21        1119959571
23206300810000X40       11087959571
23206300810000X41        5025959571
23206300810000Z01          63959571
23206300810000Z03          63959571
23206300810000Z04           8959571
23206300810000Z05          21959571
23206300810000Z08       62780959571
23206300810000Z09        3621959571
23206300810000Z10        8614959571
23206300810000Z68        1119959571
23206300810000Z73         858959571
23206300810000Z77       10233959571
23206300810000Z78        58969595BC
23206300810000Z79       11087959571
23206300810000Z81       17231959571
23206300810000Z93          73959571
23206300810000Z96         195959571
23206300810100X01         152959571
23206300810100X04         806959571
23206300810100X08        1967959571
23206300810100X11        1230959571
23206300810100X12          38959571
23206300810100X21        1268959571
23206300810100X40       19834959571
23206300810100X41        9209959571
23206300810100Z01          86959571
23206300810100Z02           29595AD
23206300810100Z03          50959571
23206300810100Z04          12959571
23206300810100Z05          14959571
23206300810100Z08       79179959571
23206300810100Z09       15561959571
23206300810100Z10        7675959571
23206300810100Z68        1268959571
23206300810100Z73        1678959571
23206300810100Z77       188429595BC
23206300810100Z78       107779595BC
23206300810100Z79       19834959571
23206300810100Z81       30311959571
23206300810100Z93          96959571
23206300810100Z96         289959571
23206300910000X01         238959571
23206300910000X04         940959571
23206300910000X08        1919959571
23206300910000X11        1874959571
23206300910000X12          99959571
23206300910000X21        1992959571
23206300910000X30        6694959571
23206300910000X33         868959571
23206300910000X40        8884959571
23206300910000X41       13446959571
23206300910000X42          11959571
23206300910000Z01         113959571
23206300910000Z02           29595AD
23206300910000Z03          77959571
23206300910000Z04           8959571
23206300910000Z05          13959571
23206300910000Z06           39595AD
23206300910000Z08       99934959571
23206300910000Z09       10105959571
23206300910000Z10        6730959571
23206300910000Z11       908039595AD
23206300910000Z68        1992959571
23206300910000Z77        90269595AD
23206300910000Z78       150879595AD
23206300910000Z79        8884959571
23206300910000Z81       31027959571
23206300910000Z89        58269595AD
23206300910000Z93         246959571
23206300910000Z96        1919959571
23206301710000X01         2339595MA
23206301710000X04        12599595MA
23206301710000X11        13099595MA
23206301710000X12         1219595MA
23206301710000X21        12239595CT
23206301710000X30       166189595CT
23206301710000X40        36749595CT
23206301710000X41         8539595MA
23206301710000X42           39595MA
23206301710000X44        50159595CT
23206301710000Z01         104959571
23206301710000Z03          44959571
23206301710000Z04           8959571
23206301710000Z05           6959571
23206301710000Z08       786279595AD
23206301710000Z09        79209595AD
23206301710000Z10        59239595AD
23206301710000Z68        11089595MA
23206301710000Z77        37289595AD
23206301710000Z78        10699595AD
23206301710000Z79        36749595MA
23206301710000Z81       273869595CT
23206301710000Z84        50159595MA
23206301710000Z88         1159595MA
23206301710000Z89       166189595MA
23206301710000Z93          739595MA
23206301910000X01         202959571
23206301910000X04        1428959571
23206301910000X08         -19959571
23206301910000X11        1982959571
23206301910000X12           8959571
23206301910000X21        1222959571
23206301910000X30         245959571
23206301910000X33         245959571
23206301910000X35          629595AD
23206301910000X40       28258959571
23206301910000X41        8574959571
23206301910000X44        11229595AD
23206301910000Z01         187959571
23206301910000Z02          31959571
23206301910000Z03          96959571
23206301910000Z04           5959571
23206301910000Z05          20959571
23206301910000Z08      157447959571
23206301910000Z09        4654959571
23206301910000Z10       12001959571
23206301910000Z77       26003959571
23206301910000Z78       10643959571
23206301910000Z79       28258959571
23206301910000Z81       39483959571
23206301910000Z83        11229595AD
23206301910000Z88        1222959571
23206301910000Z91          199595AD
23206301910000Z93          46959571
23206302410000X01        13129595MA
23206302410000X04        42709595MA
23206302410000X08        25309595CT
23206302410000X11        53239595MA
23206302410000X12         5079595MA
23206302410000X21       118479595CT
23206302410000X30       423309595CT
23206302410000X40       294009595CT
23206302410000X41       759609595MA
23206302410000X42       140279595MA
23206302410000X44        36949595CT
23206302410000Z01        1523959571
23206302410000Z02          86959571
23206302410000Z03         507959571
23206302410000Z04          98959571
23206302410000Z05          60959571
23206302410000Z06           5959571
23206302410000Z08      3672209595AD
23206302410000Z09       444619595AD
23206302410000Z10       298029595AD
23206302410000Z11       259429595AD
23206302410000Z68        63559595MA
23206302410000Z77       200349595AD
23206302410000Z78       907589595AD
23206302410000Z79       294009595MA
23206302410000Z81      1772589595CT
23206302410000Z83        21979595MA
23206302410000Z84        14979595MA
23206302410000Z87         2009595MA
23206302410000Z88        52929595MA
23206302410000Z89       423309595MA
23206302410000Z91        34619595MA
23206302410000Z93         7159595MA
23206302410000Z96        59919595MA
23206302410100X01         2159595MA
23206302410100X04        52809595MA
23206302410100X08        60659595CT
23206302410100X11        58589595MA
23206302410100X12         2459595MA
23206302410100X21        92639595CT
23206302410100X30       159519595CT
23206302410100X40       161059595CT
23206302410100X41       461119595MA
23206302410100X42        37319595MA
23206302410100X44       126269595CT
23206302410100X46        10009595MA
23206302410100Z01         293959571
23206302410100Z02           2959571
23206302410100Z03         175959571
23206302410100Z04          47959571
23206302410100Z05          29959571
23206302410100Z08      3362659595AD
23206302410100Z09       798459595AD
23206302410100Z10       226159595AD
23206302410100Z68        49699595MA
23206302410100Z77       121919595AD
23206302410100Z78       522969595AD
23206302410100Z79       161059595MA
23206302410100Z81      1047879595CT
23206302410100Z82        10009595CT
23206302410100Z83        86269595MA
23206302410100Z84        40009595MA
23206302410100Z87         5569595MA
23206302410100Z88        37389595MA
23206302410100Z89       159519595MA
23206302410100Z91         9469595MA
23206302410100Z93         4959595MA
23206302410100Z96        70119595MA
23206302610000X01         5339595MA
23206302610000X04        26919595MA
23206302610000X08        79329595CT
23206302610000X11        64949595MA
23206302610000X12         4049595MA
23206302610000X21        42799595CT
23206302610000X30       221899595CT
23206302610000X40       246589595CT
23206302610000X41       353159595MA
23206302610000X46        21199595MA
23206302610000Z01         364959571
23206302610000Z02          32959571
23206302610000Z03         310959571
23206302610000Z04           99595AD
23206302610000Z05          89959571
23206302610000Z06           3959571
23206302610000Z08      3297559595AD
23206302610000Z09        50329595AD
23206302610000Z10       509539595AD
23206302610000Z11      1374769595AD
23206302610000Z68         4109595MA
23206302610000Z77       250479595AD
23206302610000Z78       463829595AD
23206302610000Z79       246589595MA
23206302610000Z81       885609595CT
23206302610000Z82        21199595CT
23206302610000Z87        38699595MA
23206302610000Z89       221899595MA
23206302610000Z96        79329595MA
23206302910000X01          15959571
23206302910000X04        2947959571
23206302910000X08        1013959571
23206302910000X11        1175959571
23206302910000X12          14959571
23206302910000X21        2624959571
23206302910000X30        2960959571
23206302910000X33        2326959571
23206302910000X40       39484959571
23206302910000X41       22672959571
23206302910000X44        3109959571
23206302910000X47         546959571
23206302910000Z01         422959571
23206302910000Z02          15959571
23206302910000Z03          75959571
23206302910000Z04           6959571
23206302910000Z05          17959571
23206302910000Z08       79526959571
23206302910000Z09        3248959571
23206302910000Z10        8808959571
23206302910000Z68        22759595AD
23206302910000Z77       33961959571
23206302910000Z78       29339959571
23206302910000Z79       39484959571
23206302910000Z81       71395959571
23206302910000Z82         546959571
23206302910000Z84        31099595AD
23206302910000Z87         180959571
23206302910000Z88         169959571
23206302910000Z89         634959571
23206302910000Z93           6959571
23206302910000Z96        1013959571
23206350610000X01         491959571
23206350610000X04         715959571
23206350610000X08         679959571
23206350610000X11         565959571
23206350610000X12         127959571
23206350610000X21        2767959571
23206350610000X30        1444959571
23206350610000X40       15864959571
23206350610000X41       16326959571
23206350610000X42         9309595AD
23206350610000X44         809959571
23206350610000Z01         409959571
23206350610000Z02          11959571
23206350610000Z03          82959571
23206350610000Z04           1959571
23206350610000Z05           9959571
23206350610000Z08       50131959571
23206350610000Z09         308959571
23206350610000Z10        2469959571
23206350610000Z77        8910959571
23206350610000Z78       185529595BC
23206350610000Z79       15864959571
23206350610000Z81       38140959571
23206350610000Z83         8099595AD
23206350610000Z88        27679595AD
23206350610000Z89        14449595AD
23206350610000Z93         343959571
23206350610000Z96         679959571
23206350610100X01         591959571
23206350610100X04        3508959571
23206350610100X08          -1959571
23206350610100X11        3174959571
23206350610100X21        9127959571
23206350610100X30       14713959571
23206350610100X33        3216959571
23206350610100X40       23791959571
23206350610100X41       31780959571
23206350610100X42        61869595AD
23206350610100X44        42439595AD
23206350610100Z01         254959571
23206350610100Z02           1959571
23206350610100Z03          67959571
23206350610100Z04          12959571
23206350610100Z05           4959571
23206350610100Z08      204022959571
23206350610100Z09       11326959571
23206350610100Z10        4137959571
23206350610100Z77       258309595BC
23206350610100Z78       638489595BC
23206350610100Z79       23791959571
23206350610100Z81       89840959571
23206350610100Z83         5269595AD
23206350610100Z84        37179595AD
23206350610100Z88        91279595AD
23206350610100Z89       114979595AD
23206350610100Z91           19595AD
23206350610100Z93         275959571
23206350710000X04         146959571
23206350710000X08         600959571
23206350710000X11         365959571
23206350710000X21         341959571
23206350710000X40        3117959571
23206350710000X41        3378959571
23206350710000X46         369959571
23206350710000Z01          25959571
23206350710000Z03          13959571
23206350710000Z04           2959571
23206350710000Z05           1959571
23206350710000Z08       27947959571
23206350710000Z09        2559959571
23206350710000Z10         570959571
23206350710000Z73         211959571
23206350710000Z77        3592959571
23206350710000Z78        4523959571
23206350710000Z79        31179595AD
23206350710000Z81        7205959571
23206350710000Z82         369959571
23206350710000Z87         341959571
23206350710000Z96         389959571
23206390110000X01         503959571
23206390110000X04        1331959571
23206390110000X08        1324959571
23206390110000X11         286959571
23206390110000X12          11959571
23206390110000X21        1007959571
23206390110000X30        4911959571
23206390110000X40        8374959571
23206390110000X41       11545959571
23206390110000X44         250959571
23206390110000X46         6569595AD
23206390110000Z01         332959571
23206390110000Z03          37959571
23206390110000Z04           1959571
23206390110000Z05           7959571
23206390110000Z08       20909959571
23206390110000Z09         821959571
23206390110000Z10        1449959571
23206390110000Z68         999959571
23206390110000Z77        4187959571
23206390110000Z78       15299959571
23206390110000Z79        8374959571
23206390110000Z81       26743959571
23206390110000Z82         656959571
23206390110000Z83         2509595AD
23206390110000Z88           8959571
23206390110000Z89        4911959571
23206390110000Z96        1324959571
23207300710000X01         9019595MA
23207300710000X04        31199595MA
23207300710000X08        37839595CT
23207300710000X11        59449595MA
23207300710000X12         1029595AD
23207300710000X21        54929595CT
23207300710000X40       334469595CT
23207300710000X41       242529595MA
23207300710000X44       181659595CT
23207300710000Z01         255959571
23207300710000Z03         183959571
23207300710000Z04          80959571
23207300710000Z05          16959571
23207300710000Z08      3275789595AD
23207300710000Z09      1416299595AD
23207300710000Z10        89459595AD
23207300710000Z67       249959595MA
23207300710000Z68        42769595MA
23207300710000Z73        31959595MA
23207300710000Z77       337879595AD
23207300710000Z78       309699595AD
23207300710000Z79        84519595MA
23207300710000Z81       813559595CT
23207300710000Z83       181659595MA
23207300710000Z88        12169595MA
23207300710000Z93         3789595MA
23207300710000Z96         5889595MA
23207400510000X01          54959571
23207400510000X04         182959571
23207400510000X08         136959571
23207400510000X11         245959571
23207400510000X30         931959571
23207400510000X40        3651959571
23207400510000X41        1991959571
23207400510000Z01          22959571
23207400510000Z02           29595AD
23207400510000Z03           5959571
23207400510000Z04           3959571
23207400510000Z05           1959571
23207400510000Z08       13141959571
23207400510000Z09        6726959571
23207400510000Z10         814959571
23207400510000Z77        3006959571
23207400510000Z78        2484959571
23207400510000Z79        3651959571
23207400510000Z81        6573959571
23207400510000Z89         931959571
23207400510000Z93          61959571
23207400510000Z96         136959571
23207400510100X01          90959571
23207400510100X04         246959571
23207400510100X08         136959571
23207400510100X11         325959571
23207400510100X21          13959571
23207400510100X30        1118959571
23207400510100X40        3674959571
23207400510100X41        2087959571
23207400510100Z01          48959571
23207400510100Z02           1959571
23207400510100Z03          19959571
23207400510100Z04           19595AD
23207400510100Z05           8959571
23207400510100Z08       16682959571
23207400510100Z09         8409595AD
23207400510100Z10        3345959571
23207400510100Z77        30399595AD
23207400510100Z78        26339595AD
23207400510100Z79        3674959571
23207400510100Z81        6892959571
23207400510100Z88          13959571
23207400510100Z89        1118959571
23207400510100Z93          67959571
23207400510100Z96         136959571
23207400610000X01          409595MA
23207400610000X04         1049595MA
23207400610000X08        22689595CT
23207400610000X11         6709595MA
23207400610000Z98        22689595AD
23207500610000X01          259595MA
23207500610000X04        10619595MA
23207500610000X08        17529595CT
23207500610000X11         8589595MA
23207500610000X12          399595MA
23207500610000X21         2269595CT
23207500610000X44       261549595CT
23207500610000Z01         359959571
23207500610000Z02          12959571
23207500610000Z03         126959571
23207500610000Z04           7959571
23207500610000Z05          21959571
23207500610000Z06          17959571
23207500610000Z08       639689595AD
23207500610000Z09        20089595AD
23207500610000Z10        59899595AD
23207500610000Z11       410689595AD
23207500610000Z73        14619595MA
23207500610000Z81       263809595CT
23207500610000Z84       261549595MA
23207500610000Z88         2269595MA
23207500610000Z93          699595MA
23207500610000Z96         2919595MA
23207800810000X01         1949595AD
23207800810000X04         197959571
23207800810000X08         357959571
23207800810000X11         620959571
23207800810000X12          45959571
23207800810000X21         926959571
23207800810000X30        3327959571
23207800810000X40        5495959571
23207800810000X41        7460959571
23207800810000Z01         106959571
23207800810000Z02           4959571
23207800810000Z03          62959571
23207800810000Z04           3959571
23207800810000Z05          21959571
23207800810000Z08       45960959571
23207800810000Z09        1578959571
23207800810000Z10        4972959571
23207800810000Z68         884959571
23207800810000Z77        3705959571
23207800810000Z78        8137959571
23207800810000Z79        5495959571
23207800810000Z81       17208959571
23207800810000Z88          429595AD
23207800810000Z89        3327959571
23207800810000Z91          309595AD
23207800810000Z93         100959571
23207800810000Z96         387959571
23208100110000X01        1691959571
23208100110000X04        2290959571
23208100110000X08       12980959571
23208100110000X11        6797959571
23208100110000X12        1156959571
23208100110000X21       11606959571
23208100110000X30       50911959571
23208100110000X35        1150959571
23208100110000X40       28507959571
23208100110000X41       94956959571
23208100110000X42        48279595AD
23208100110000Z01         929959571
23208100110000Z02          37959571
23208100110000Z03         428959571
23208100110000Z04          14959571
23208100110000Z05          28959571
23208100110000Z08      508422959571
23208100110000Z09       16753959571
23208100110000Z10       33505959571
23208100110000Z68       11185959571
23208100110000Z77       27974959571
23208100110000Z78      117624959571
23208100110000Z79       28507959571
23208100110000Z81      191957959571
23208100110000Z88         421959571
23208100110000Z89       50911959571
23208100110000Z93         737959571
23208100110000Z96       12980959571
23208100810000X01         2679595MA
23208100810000X04         3179595MA
23208100810000X11        11109595MA
23208100810000X12         1159595MA
23208100810000X21        40819595CT
23208100810000X30        20339595CT
23208100810000X40        11749595CT
23208100810000X41       129299595MA
23208100810000Z01          72959571
23208100810000Z02           3959571
23208100810000Z03          58959571
23208100810000Z04           1959571
23208100810000Z05           6959571
23208100810000Z08       761309595AD
23208100810000Z09        13389595AD
23208100810000Z10        32709595AD
23208100810000Z68         2939595MA
23208100810000Z77        12049595AD
23208100810000Z78       132039595AD
23208100810000Z79        11749595MA
23208100810000Z81       202179595CT
23208100810000Z87        36459595MA
23208100810000Z88         1439595MA
23208100810000Z89        20339595MA
23208100810000Z93         1119595MA
23208200310000X01          13959571
23208200310000X04        2945959571
23208200310000X08        3836959571
23208200310000X11        3835959571
23208200310000X12         132959571
23208200310000X21        5279959571
23208200310000X30       13155959571
23208200310000X40       16361959571
23208200310000X41       26326959571
23208200310000X44        13879595AD
23208200310000X46        2442959571
23208200310000Z01         525959571
23208200310000Z02          25959571
23208200310000Z03         436959571
23208200310000Z04          29959571
23208200310000Z05         132959571
23208200310000Z06           1959571
23208200310000Z08      270494959571
23208200310000Z09       15932959571
23208200310000Z10       44822959571
23208200310000Z11       15937959571
23208200310000Z77       17042959571
23208200310000Z78       39124959571
23208200310000Z79       16361959571
23208200310000Z81       64950959571
23208200310000Z82        2442959571
23208200310000Z83        13879595AD
23208200310000Z88        5279959571
23208200310000Z89       13155959571
23208200310000Z93         167959571
23208200310000Z96        3836959571
23208200310100X01         798959571
23208200310100X04        2201959571
23208200310100X08        4520959571
23208200310100X11        1454959571
23208200310100X12         857959571
23208200310100X21        6712959571
23208200310100X30       19460959571
23208200310100X33        1485959571
23208200310100X40       18582959571
23208200310100X41       34297959571
23208200310100X44        16819595AD
23208200310100X46        2975959571
23208200310100Z01         302959571
23208200310100Z02           3959571
23208200310100Z03          61959571
23208200310100Z04          15959571
23208200310100Z05           5959571
23208200310100Z06           2959571
23208200310100Z08      102589959571
23208200310100Z09       22194959571
23208200310100Z10        5412959571
23208200310100Z11       42117959571
23208200310100Z77       20938959571
23208200310100Z78       49229959571
23208200310100Z79       18582959571
23208200310100Z81       83707959571
23208200310100Z82        2975959571
23208200310100Z83        16819595AD
23208200310100Z88        6712959571
23208200310100Z89       17975959571
23208200310100Z93         200959571
23208200310100Z96        4520959571
23208200310200X01           79595AD
23208200310200X04        2441959571
23208200310200X08        2084959571
23208200310200X11        3815959571
23208200310200X12          819595AD
23208200310200X21        2060959571
23208200310200X30        6772959571
23208200310200X33         676959571
23208200310200X40        7565959571
23208200310200X41       13095959571
23208200310200X44         6909595AD
23208200310200X46        1245959571
23208200310200Z01           19595AD
23208200310200Z03         148959571
23208200310200Z04           7959571
23208200310200Z05          55959571
23208200310200Z08      248282959571
23208200310200Z09       12694959571
23208200310200Z10       59998959571
23208200310200Z77        8598959571
23208200310200Z78       19451959571
23208200310200Z79        7565959571
23208200310200Z81       31427959571
23208200310200Z82        1245959571
23208200310200Z83         6909595AD
23208200310200Z88        2060959571
23208200310200Z89        6096959571
23208200310200Z93          86959571
23208200310200Z96        2084959571
23208200410000X01       120539595AD
23208200410000X04       544829595AD
23208200410000X08       34551959571
23208200410000X11       912289595AD
23208200410000X12       326389595AD
23208200410000X21      201913959571
23208200410000X30      305582959571
23208200410000X33       611289595AD
23208200410000X40      272081959571
23208200410000X41      6581869595AD
23208200410000X42      1547219595AD
23208200410000X44      106819959571
23208200410000X46       636089595AD
23208200410000X47       163549595AD
23208200410000Z01       13207959571
23208200410000Z02         817959571
23208200410000Z03        9020959571
23208200410000Z04         324959571
23208200410000Z05        2340959571
23208200410000Z06          81959571
23208200410000Z08     6132701959571
23208200410000Z09       750149595AD
23208200410000Z10      935670959571
23208200410000Z11     1963016959571
23208200410000Z67       672679595AD
23208200410000Z68      2018289595AD
23208200410000Z77      7596899595AD
23208200410000Z78      2620699595AD
23208200410000Z79      2048149595AD
23208200410000Z81     1779264959571
23208200410000Z82       79962959571
23208200410000Z83        54039595AD
23208200410000Z84      1014169595AD
23208200410000Z88          859595AD
23208200410000Z89      2444549595AD
23208200410000Z93        56619595AD
23208200410000Z96       345519595AD
23208200410100X01        92159595AD
23208200410100X04       773179595AD
23208200410100X08        1562959571
23208200410100X11      1175979595AD
23208200410100X12        80149595AD
23208200410100X21      215839959571
23208200410100X30      192192959571
23208200410100X33       627479595AD
23208200410100X40      2886349595CT
23208200410100X41      8768769595AD
23208200410100X42      2018529595AD
23208200410100X44      163553959571
23208200410100X46       804069595AD
23208200410100X47         9819595AD
23208200410100Z01        5438959571
23208200410100Z02          90959571
23208200410100Z03        4360959571
23208200410100Z04        1090959571
23208200410100Z05        1304959571
23208200410100Z06          35959571
23208200410100Z08     6974684959571
23208200410100Z09     19098789595AD
23208200410100Z10     1258357959571
23208200410100Z11      783466959571
23208200410100Z68      2146839595AD
23208200410100Z77      2526399595AD
23208200410100Z78      9783739595AD
23208200410100Z79      2886349595AD
23208200410100Z81     2020333959571
23208200410100Z82       81387959571
23208200410100Z83       797429595AD
23208200410100Z84       838119595AD
23208200410100Z88        11569595AD
23208200410100Z89      1294459595AD
23208200410100Z93       11259959571
23208200410100Z96        15629595AD
23208200510000X01           29595AD
23208200510000X04        1100959571
23208200510000X08          53959571
23208200510000X11        1196959571
23208200510000X12         1679595AD
23208200510000X21         758959571
23208200510000X30         536959571
23208200510000X40        1101959571
23208200510000X41        3318959571
23208200510000X44          969595AD
23208200510000X47          189595AD
23208200510000Z01          14959571
23208200510000Z03          56959571
23208200510000Z04           89595AD
23208200510000Z05          23959571
23208200510000Z08       65384959571
23208200510000Z09        93419595AD
23208200510000Z10       268549595AD
23208200510000Z68         758959571
23208200510000Z77        1153959571
23208200510000Z78        3848959571
23208200510000Z79        1101959571
23208200510000Z81        5827959571
23208200510000Z82          189595AD
23208200510000Z83          969595AD
23208200510000Z89         536959571
23208200510000Z91           79595AD
23208200510000Z93          94959571
23208200510000Z96          60959571
23208200710000X01         2739595MA
23208200710000X08        18009595CT
23208200710000X11         8929595MA
23208200710000X12          459595MA
23208200710000X21        12769595CT
23208200710000X30        90459595CT
23208200710000X40       143399595CT
23208200710000X41       108919595MA
23208200710000Z01         153959571
23208200710000Z03          64959571
23208200710000Z04          16959571
23208200710000Z05          12959571
23208200710000Z08       606699595AD
23208200710000Z09       107829595AD
23208200710000Z10        60849595AD
23208200710000Z68         4979595MA
23208200710000Z77       242619595AD
23208200710000Z78       131399595AD
23208200710000Z79       143399595MA
23208200710000Z81       355519595CT
23208200710000Z88         7799595MA
23208200710000Z89        90459595MA
23208200710000Z91         7079595MA
23208200710000Z93         3329595MA
23208200710000Z96        25079595MA
23208200910000X01         103959571
23208200910000X04         109959571
23208200910000X08          24959571
23208200910000X11         472959571
23208200910000X12         108959571
23208200910000X21        1595959571
23208200910000X30        2057959571
23208200910000X33         1009595AD
23208200910000X40        4150959571
23208200910000X41        3203959571
23208200910000X44         105959571
23208200910000Z01          54959571
23208200910000Z02           19595AD
23208200910000Z03          29959571
23208200910000Z04           1959571
23208200910000Z05          13959571
23208200910000Z06           2959571
23208200910000Z08       27759959571
23208200910000Z09        1148959571
23208200910000Z10        8712959571
23208200910000Z11      108000959571
23208200910000Z68        1595959571
23208200910000Z77        4377959571
23208200910000Z78        7886959571
23208200910000Z79        4150959571
23208200910000Z81       11110959571
23208200910000Z83         1059595AD
23208200910000Z89        1957959571
23208200910000Z91          93959571
23208200910000Z93          33959571
23208200910000Z96         117959571
23208201010000X01          90959571
23208201010000X04          37959571
23208201010000X08         800959571
23208201010000X11         712959571
23208201010000X21        1125959571
23208201010000X30        5844959571
23208201010000X33        10009595AD
23208201010000X40        1984959571
23208201010000X41        5024959571
23208201010000Z01          41959571
23208201010000Z03          18959571
23208201010000Z04           5959571
23208201010000Z05           7959571
23208201010000Z08       23815959571
23208201010000Z09        4167959571
23208201010000Z10        3858959571
23208201010000Z68        1117959571
23208201010000Z77        2122959571
23208201010000Z78        6643959571
23208201010000Z79        1984959571
23208201010000Z81       13977959571
23208201010000Z88           89595AD
23208201010000Z89        4844959571
23208201010000Z91          45959571
23208201010000Z93          63959571
23208201010000Z96         845959571
23208201010100X01          69959571
23208201010100X04          50959571
23208201010100X08         428959571
23208201010100X11         438959571
23208201010100X12           9959571
23208201010100X21         593959571
23208201010100X30        3015959571
23208201010100X33         502959571
23208201010100X40        1235959571
23208201010100X41        2769959571
23208201010100Z01          69959571
23208201010100Z03          24959571
23208201010100Z05           7959571
23208201010100Z08       20210959571
23208201010100Z10        3521959571
23208201010100Z68         567959571
23208201010100Z77        13139595BC
23208201010100Z78        36689595BC
23208201010100Z79        1235959571
23208201010100Z81        7612959571
23208201010100Z88          26959571
23208201010100Z89        2513959571
23208201010100Z91          24959571
23208201010100Z93          37959571
23208201010100Z96         452959571
23208201210000X01          81959571
23208201210000X04         1229595AD
23208201210000X08         -11959571
23208201210000X11         398959571
23208201210000X21        1212959571
23208201210000X30         847959571
23208201210000X40        3217959571
23208201210000X41        3767959571
23208201210000X44         158959571
23208201210000Z01          39959571
23208201210000Z03          16959571
23208201210000Z04           1959571
23208201210000Z05           8959571
23208201210000Z08       21937959571
23208201210000Z09        1757959571
23208201210000Z10        4220959571
23208201210000Z68        1212959571
23208201210000Z77        3294959571
23208201210000Z78        4199959571
23208201210000Z79        3217959571
23208201210000Z81        9201959571
23208201210000Z83         158959571
23208201210000Z89         8479595AD
23208201210000Z91          119595AD
23208201210000Z93          72959571
23208201310000X01         164959571
23208201310000X04         458959571
23208201310000X08         991959571
23208201310000X11         919959571
23208201310000X12         132959571
23208201310000X30        7042959571
23208201310000X40        6390959571
23208201310000X41        5970959571
23208201310000X46         174959571
23208201310000X47        10389595AD
23208201310000Z01          84959571
23208201310000Z03          43959571
23208201310000Z04          11959571
23208201310000Z05           6959571
23208201310000Z08       53581959571
23208201310000Z09       11935959571
23208201310000Z10        6510959571
23208201310000Z77       13612959571
23208201310000Z78        7462959571
23208201310000Z79        63909595AD
23208201310000Z81       20614959571
23208201310000Z82        1212959571
23208201310000Z89        7042959571
23208201310000Z93         139959571
23208201310000Z96         991959571
23208201510000X01         2559595MA
23208201510000X04         7319595MA
23208201510000X08         8119595CT
23208201510000X11         6239595MA
23208201510000X12         1339595MA
23208201510000X21         2169595CT
23208201510000X30        30429595CT
23208201510000X33         8519595MA
23208201510000X40        99379595CT
23208201510000X41        54199595MA
23208201510000Z01         109959571
23208201510000Z02           3959571
23208201510000Z03          43959571
23208201510000Z04           8959571
23208201510000Z05          14959571
23208201510000Z08       458669595AD
23208201510000Z09        53259595AD
23208201510000Z10        54279595AD
23208201510000Z68         2049595MA
23208201510000Z77        60339595AD
23208201510000Z78        79539595AD
23208201510000Z79        99379595MA
23208201510000Z81       186149595CT
23208201510000Z88          129595MA
23208201510000Z89        21919595AD
23208201510000Z93          909595MA
23208201510000Z96         8119595MA
23208201610000X04        15039595MA
23208201610000X08        -1249595CT
23208201610000X11        14789595MA
23208201610000X12         1419595MA
23208201610000X21         4549595CT
23208201610000X30         1259595CT
23208201610000X33          269595MA
23208201610000X41         8499595MA
23208201610000X46         8509595MA
23208201610000X47        88119595MA
23208201610000Z01         195959571
23208201610000Z02           8959571
23208201610000Z03         314959571
23208201610000Z04          18959571
23208201610000Z05           8959571
23208201610000Z08       933559595AD
23208201610000Z09        44069595AD
23208201610000Z10        16509595AD
23208201610000Z68         4049595MA
23208201610000Z78        10599595AD
23208201610000Z81       110899595CT
23208201610000Z82        96619595CT
23208201610000Z87          499595MA
23208201610000Z88           19595AD
23208201610000Z89          999595MA
23208201610000Z91         1249595MA
23208201610000Z93          789595MA
23208201610100X04        21099595MA
23208201610100X11        22949595MA
23208201610100X21        19279595CT
23208201610100X30          189595CT
23208201610100X33          189595MA
23208201610100X40         4489595CT
23208201610100X41         5819595MA
23208201610100X44         1209595CT
23208201610100X47        10009595MA
23208201610100Z02          13959571
23208201610100Z03         171959571
23208201610100Z04          10959571
23208201610100Z05           8959571
23208201610100Z08      1555779595AD
23208201610100Z09       107179595AD
23208201610100Z10        61629595AD
23208201610100Z77         1099595AD
23208201610100Z78         5819595AD
23208201610100Z79         4489595MA
23208201610100Z81        40949595CT
23208201610100Z82        10009595CT
23208201610100Z83         1209595MA
23208201610100Z88        19279595MA
23208201710000X01         162959571
23208201710000X04         160959571
23208201710000X08         801959571
23208201710000X11         309959571
23208201710000X12          24959571
23208201710000X21         497959571
23208201710000X30        5559959571
23208201710000X33        2960959571
23208201710000X40        1751959571
23208201710000X41        6291959571
23208201710000Z01          71959571
23208201710000Z03          15959571
23208201710000Z04           7959571
23208201710000Z05           5959571
23208201710000Z08       17188959571
23208201710000Z09        5338959571
