01000000003401X01       390809797MA
15207100310100Z81        5790979771
15207100310100Z88         411979771
15207100310100Z89          81979771
15207100310100Z93          18979771
15207100810000X01         119979771
15207100810000X04        1082979771
15207100810000X05        2112979771
15207100810000X08          47979771
15207100810000X11        3232979771
15207100810000X21        1521979771
15207100810000Z01         248979771
15207100810000Z03         195979771
15207100810000Z04          14979771
15207100810000Z05          74979771
15207100810000Z08      2352729797BC
15207100810000Z09       159019797BC
15207100810000Z10       591509797BC
15207100810000Z68        1163979771
15207100810000Z72          47979771
15207100810000Z81        1521979771
15207100810000Z88         358979771
15207100810000Z93          16979771
15207100810100X01         129979771
15207100810100X04        1088979771
15207100810100X05        2267979771
15207100810100X08          46979771
15207100810100X11        3607979771
15207100810100X21        1254979771
15207100810100Z01         223979771
15207100810100Z03         182979771
15207100810100Z04          11979771
15207100810100Z05          93979771
15207100810100Z08      226081979771
15207100810100Z09       11947979771
15207100810100Z10       71434979771
15207100810100Z72          46979771
15207100810100Z81        1254979771
15207100810100Z88        1254979771
15207100810100Z93          11979771
15207300210000X01          14979771
15207300210000X04         439979771
15207300210000X05         364979771
15207300210000X08          19979771
15207300210000X11         657979771
15207300210000X21         5079797BC
15207300210000Z01           7979771
15207300210000Z03          30979771
15207300210000Z04           1979771
15207300210000Z05          14979771
15207300210000Z08       43224979771
15207300210000Z09        1396979771
15207300210000Z10       10720979771
15207300210000Z73          19979771
15207300210000Z81         5079797BC
15207300210000Z87         5079797BC
15207300210000Z93           7979771
15207600110000X01           6979771
15207600110000X04          88979771
15207600110000X05          51979771
15207600110000X11          96979771
15207600110000Z01           3979771
15207600110000Z02           4979771
15207600110000Z05           1979771
15207600110000Z10        2205979771
15207700710000X01          18979771
15207700710000X04          30979771
15207700710000X05          97979771
15207700710000X08           1979771
15207700710000X11         138979771
15207700710000X21          67979771
15207700710000Z01          17979771
15207700710000Z03          10979771
15207700710000Z04           3979771
15207700710000Z08       10083979771
15207700710000Z09        1446979771
15207700710000Z72           1979771
15207700710000Z81          67979771
15207700710000Z88          67979771
15208000310000X01           3979771
15208000310000X04          49979771
15208000310000X05          43979771
15208000310000X11         105979771
15208000310000X21          70979771
15208000310000Z01           9979771
15208000310000Z03           4979771
15208000310000Z08        7874979771
15208000310000Z81          70979771
15208000310000Z88          70979771
15208000310000Z93           9979771
15208000310100X01           9979771
15208000310100X04          50979771
15208000310100X05          69979771
15208000310100X11         192979771
15208000310100X21          81979771
15208000310100Z01           8979771
15208000310100Z03           7979771
15208000310100Z04           1979771
15208000310100Z05           3979771
15208000310100Z08        9758979771
15208000310100Z10        4503979771
15208000310100Z81          81979771
15208000310100Z88          81979771
15208000310100Z93          21979771
15208200110000X01         343979771
15208200110000X04        4053979771
15208200110000X05        4624979771
15208200110000X08          30979771
15208200110000X11        8360979771
15208200110000X21        1332979771
15208200110000Z01         276979771
15208200110000Z03         159979771
15208200110000Z05          86979771
15208200110000Z08      261274979771
15208200110000Z10       72319979771
15208200110000Z73          30979771
15208200110000Z81        1332979771
15208200110000Z87         782979771
15208200110000Z88         550979771
15208200110000Z93          13979771
15208700110000X01           9979771
15208700110000X04           9979771
15208700110000X05         151979771
15208700110000X08           2979771
15208700110000X11         150979771
15208700110000X21         2779797CT
15208700110000Z01           5979771
15208700110000Z03           8979771
15208700110000Z04           2979771
15208700110000Z05           3979771
15208700110000Z08        8246979771
15208700110000Z09        2310979771
15208700110000Z10        1964979771
15208700110000Z72           2979771
15208700110000Z81         2779797BC
15208700110000Z88         2779797AD
15208800710000X01           5979771
15208800710000X04          40979771
15208800710000X05          97979771
15208800710000X08          10979771
15208800710000X11         150979771
15208800710000X21         241979771
15208800710000Z01           3979771
15208800710000Z03           6979771
15208800710000Z04           2979771
15208800710000Z05           3979771
15208800710000Z08        6714979771
15208800710000Z09        2033979771
15208800710000Z10        2220979771
15208800710000Z73          10979771
15208800710000Z81         241979771
15208800710000Z87         123979771
15208800710000Z88         118979771
15208800710000Z93           1979771
15209100510000X01           5979771
15209100510000X04          51979771
15209100510000X05          34979771
15209100510000X11          52979771
15209100510000X21          76979771
15209100510000Z01           3979771
15209100510000Z03           4979771
15209100510000Z08        4523979771
15209100510000Z81          76979771
15209100510000Z88          76979771
15209100510100X01           5979771
15209100510100X04          34979771
15209100510100X05          62979771
15209100510100X11          98979771
15209100510100X21          93979771
15209100510100Z01           3979771
15209100510100Z03           5979771
15209100510100Z04           2979771
15209100510100Z05           1979771
15209100510100Z08        5141979771
15209100510100Z09        1855979771
15209100510100Z10         593979771
15209100510100Z81          93979771
15209100510100Z88          93979771
15209200210000X01           1979771
15209200210000X04          37979771
15209200210000X05          58979771
15209200210000X11         160979771
15209200210000X21          27979771
15209200210000Z01           1979771
15209200210000Z03           8979771
15209200210000Z05           5979771
15209200210000Z08       10123979771
15209200210000Z10        3264979771
15209200210000Z81          27979771
15209200210000Z88          27979771
16000000090001X01      171974979771
16000000090001X02       42993979771
16000000090001X05      110350979771
16000000090001X06       32962979771
16000000090001X08      325490979771
16000000090001X11      348537979771
16000000090001X12       25285979771
16000000090001X21      120376979771
16000000090001X30      607126979771
16000000090001X33      607126979771
16000000090001X40     1824981979771
16000000090001X41     1702421979771
16000000090001X44     9138994979771
16000000090001X46       34293979771
16000000090001X47      573451979771
16000000090001Z01      147736979771
16000000090001Z02       83762979771
16000000090001Z03       59900979771
16000000090001Z08    25285487979771
16000000090001Z69       19278979771
16000000090001Z72       82363979771
16000000090001Z73      243127979771
16000000090001Z76      147736979771
16000000090001Z79     1824981979771
16000000090001Z81    14001642979771
16000000090001Z82      607744979771
16000000090001Z83     91197169797AD
16000000090001Z88      120376979771
16000000090001Z93        3829979771
16000000090001Z99       32962979771
16000000090101X02         638979771
16000000090101X06        3726979771
16000000090101X11        2905979771
16000000090101X21        3430979771
16000000090101X30       183299797CT
16000000090101X33       183299797MA
16000000090101X41       24165979771
16000000090101Z01         177979771
16000000090101Z02          10979771
16000000090101Z03          84979771
16000000090101Z05          46979771
16000000090101Z08      214135979771
16000000090101Z10       36707979771
16000000090101Z76         177979771
16000000090101Z81       45924979771
16000000090101Z88        3430979771
16000000090101Z93         227979771
16000000090101Z99        3726979771
16000000090201X02        2461979771
16000000090201X06        4598979771
16000000090201X08       28713979771
16000000090201X11        6921979771
16000000090201X12           5979771
16000000090201X21        6512979771
16000000090201X30       13492979771
16000000090201X33        2466979771
16000000090201X40       47582979771
16000000090201X41       36378979771
16000000090201X44       57851979771
16000000090201Z01         626979771
16000000090201Z02          15979771
16000000090201Z03         209979771
16000000090201Z04          77979771
16000000090201Z05          67979771
16000000090201Z08      369544979771
16000000090201Z09      148374979771
16000000090201Z10       61614979771
16000000090201Z67       14403979771
16000000090201Z68        6512979771
16000000090201Z69       57851979771
16000000090201Z73       28713979771
16000000090201Z76         626979771
16000000090201Z77       33305979771
16000000090201Z78       54631979771
16000000090201Z79       33179979771
16000000090201Z81      1618159797BC
16000000090201Z89       11026979771
16000000090201Z93         724979771
16000000090201Z99        4598979771
16000000090301V87        2943979771
16000000090301X01       12524979771
16000000090301X05       22980979771
16000000090301X06        2943979771
16000000090301X08       71157979771
16000000090301X11       42691979771
16000000090301X12         337979771
16000000090301X21       34161979771
16000000090301X30       75136979771
16000000090301X40      122374979771
16000000090301X41      154698979771
16000000090301X44      456354979771
16000000090301Z01        3717979771
16000000090301Z02         173979771
16000000090301Z03        1223979771
16000000090301Z04         855979771
16000000090301Z05         774979771
16000000090301Z06           2979771
16000000090301Z08     1818826979771
16000000090301Z09     1333916979771
16000000090301Z10      497952979771
16000000090301Z11       10080979771
16000000090301Z68       34161979771
16000000090301Z69      456354979771
16000000090301Z72        4581979771
16000000090301Z73       28198979771
16000000090301Z74        1909979771
16000000090301Z75        3717979771
16000000090301Z77      124770979771
16000000090301Z78      203533979771
16000000090301Z79      122374979771
16000000090301Z81      842723979771
16000000090301Z89       751369797MA
16000000090301Z93        4439979771
16000000090301Z96       38378979771
16200701010000X11          91979771
16200701010000X21          46979771
16200701010000X30         599979771
16200701010000X40         369979771
16200701010000X41        2135979771
16200701010000Z01          38979771
16200701010000Z02           1979771
16200701010000Z03          11979771
16200701010000Z05           3979771
16200701010000Z08        6252979771
16200701010000Z10        1159979771
16200701010000Z74          38979771
16200701010000Z77         370979771
16200701010000Z78        3045979771
16200701010000Z79         369979771
16200701010000Z81        3149979771
16200701010000Z88          46979771
16200701010000Z89         599979771
16200701010000Z93          78979771
16205500110000X08           8979771
16205500110000X11          52979771
16205500110000X21         123979771
16205500110000Z02           6979771
16205500110000Z03           2979771
16205500110000Z05           4979771
16205500110000Z08        2122979771
16205500110000Z10        2173979771
16205500110000Z73           8979771
16205500110000Z81         123979771
16205500110000Z87         100979771
16205500110000Z88          23979771
16205700310000X01          72979771
16205700310000X04         113979771
16205700310000X08         725979771
16205700310000X11         147979771
16205700310000X21        1511979771
16205700310000X30        6939979771
16205700310000X33        3739979771
16205700310000X40         750979771
16205700310000Z01          53979771
16205700310000Z02           4979771
16205700310000Z03          22979771
16205700310000Z05           2979771
16205700310000Z08       12154979771
16205700310000Z10         534979771
16205700310000Z67         750979771
16205700310000Z72         725979771
16205700310000Z74          53979771
16205700310000Z81        9200979771
16205700310000Z88        1511979771
16205700310000Z89        3200979771
16205700310000Z93           4979771
16206400810000X01          14979771
16206400810000X04          33979771
16206400810000X08          89979771
16206400810000X11          72979771
16206400810000X21          90979771
16206400810000X30         317979771
16206400810000X33         116979771
16206400810000X40         986979771
16206400810000Z01          22979771
16206400810000Z03          11979771
16206400810000Z08        5961979771
16206400810000Z67         986979771
16206400810000Z68          90979771
16206400810000Z73          89979771
16206400810000Z81        1393979771
16206400810000Z89         201979771
16206400810000Z93           6979771
16207700510000X04         380979771
16207700510000X08        1460979771
16207700510000X11         975979771
16207700510000X21         146979771
16207700510000X30        2012979771
16207700510000X44       20149979771
16207700510000Z01         224979771
16207700510000Z02          31979771
16207700510000Z03         101979771
16207700510000Z08      100338979771
16207700510000Z68         146979771
16207700510000Z73        1460979771
16207700510000Z81       22307979771
16207700510000Z84       20149979771
16207700510000Z89        2012979771
16207700510000Z93          75979771
16207701510000X04          41979771
16207701510000X08          21979771
16207701510000X11          30979771
16207701510000X21         495979771
16207701510000Z01           1979771
16207701510000Z04           2979771
16207701510000Z09        2498979771
16207701510000Z73          21979771
16207701510000Z74           1979771
16207701510000Z81         495979771
16207701510000Z87         350979771
16207701510000Z88         145979771
16207800410000X01          27979771
16207800410000X04          27979771
16207800410000X08         468979771
16207800410000X11         125979771
16207800410000X12           2979771
16207800410000X21         505979771
16207800410000X30         542979771
16207800410000X40         847979771
16207800410000X41        1971979771
16207800410000Z01          45979771
16207800410000Z02           1979771
16207800410000Z03          15979771
16207800410000Z04           1979771
16207800410000Z08       10431979771
16207800410000Z09         430979771
16207800410000Z67         847979771
16207800410000Z68         504979771
16207800410000Z72         285979771
16207800410000Z73         183979771
16207800410000Z74          45979771
16207800410000Z77         836979771
16207800410000Z78        2947979771
16207800410000Z81        3865979771
16207800410000Z88           1979771
16207800410000Z89         542979771
16207800410000Z93          43979771
16507700910000X01        1710979771
16507700910000X04        1915979771
16507700910000X08       14067979771
16507700910000X11        8063979771
16507700910000X12         153979771
16507700910000X21       14359979771
16507700910000X30       26492979771
16507700910000X33       26492979771
16507700910000X40      128906979771
16507700910000X41        6467979771
16507700910000Z01         924979771
16507700910000Z02          34979771
16507700910000Z03         803979771
16507700910000Z05          21979771
16507700910000Z08      757434979771
16507700910000Z10       15680979771
16507700910000Z67       68400979771
16507700910000Z68       14194979771
16507700910000Z72         321979771
16507700910000Z73       11673979771
16507700910000Z74         924979771
16507700910000Z77      129185979771
16507700910000Z78        6771979771
16507700910000Z79       60506979771
16507700910000Z81      176224979771
16507700910000Z88         165979771
16507700910000Z93         186979771
16507700910000Z96        2073979771
17000000006201V87       72243979771
17000000006201X01      1191569797AD
17000000006201X02       469659797AD
17000000006201X05       42500979771
17000000006201X06      113434979771
17000000006201X08      334267979771
17000000006201X11      3966619797AD
17000000006201X12       36762979771
17000000006201X21       47766979771
17000000006201X30      452217979771
17000000006201X33       76503979771
17000000006201X40      996790979771
17000000006201X41     2155345979771
17000000006201X44     2256809979771
17000000006201X46      463936979771
17000000006201X47       22404979771
17000000006201Z01      141127979771
17000000006201Z02       17973979771
17000000006201Z03       44057979771
17000000006201Z04         567979771
17000000006201Z05        3935979771
17000000006201Z06         741979771
17000000006201Z07          16979771
17000000006201Z08    29633706979771
17000000006201Z09      623598979771
17000000006201Z10     1866591979771
17000000006201Z11     2408777979771
17000000006201Z12       75612979771
17000000006201Z67      265287979771
17000000006201Z68       29703979771
17000000006201Z69     1652424979771
17000000006201Z72       59537979771
17000000006201Z73      224402979771
17000000006201Z74       14127979771
17000000006201Z75      112351979771
17000000006201Z76       28776979771
17000000006201Z77      755598979771
17000000006201Z78     3401996979771
17000000006201Z79      731503979771
17000000006201Z81     63952679797BC
17000000006201Z82      486340979771
17000000006201Z83      604385979771
17000000006201Z88       18063979771
17000000006201Z89      375714979771
17000000006201Z91        3023979771
17000000006201Z93       32105979771
17000000006201Z96       53351979771
17000000006201Z99       41191979771
17204601310000X01          13979771
17204601310000X04          41979771
17204601310000X08         262979771
17204601310000X11         195979771
17204601310000X21        1277979771
17204601310000X30        2183979771
17204601310000X33        2183979771
17204601310000X41        1901979771
17204601310000Z01          39979771
17204601310000Z02          13979771
17204601310000Z03          12979771
17204601310000Z08       16219979771
17204601310000Z68        1277979771
17204601310000Z72          849797BC
17204601310000Z73         1789797AD
17204601310000Z74          39979771
17204601310000Z81        5361979771
17205200210000X04          39979771
17205200210000X08           7979771
17205200210000X11          43979771
17205200210000X21         108979771
17205200210000Z03           1979771
17205200210000Z05           3979771
17205200210000Z08         866979771
17205200210000Z10        2161979771
17205200210000Z73           7979771
17205200210000Z81         108979771
17205200210000Z87         108979771
17205200210100X01           4979771
17205200210100X04          62979771
17205200210100X08          28979771
17205200210100X11         107979771
17205200210100X21         457979771
17205200210100Z01           1979771
17205200210100Z03           5979771
17205200210100Z04           1979771
17205200210100Z05           1979771
17205200210100Z08        7425979771
17205200210100Z09        1278979771
17205200210100Z10         676979771
17205200210100Z73          28979771
17205200210100Z81         457979771
17205200210100Z87         457979771
17208701410000X01        2234979771
17208701410000X04        4752979771
17208701410000X08       38023979771
17208701410000X11       11997979771
17208701410000X12         706979771
17208701410000X21        1205979771
17208701410000X30       34053979771
17208701410000X33       15633979771
17208701410000X40       44004979771
17208701410000X41      123188979771
17208701410000X44       62157979771
17208701410000X47        1119979771
17208701410000Z01        1842979771
17208701410000Z02          67979771
17208701410000Z03         749979771
17208701410000Z04          28979771
17208701410000Z05         178979771
17208701410000Z06           9979771
17208701410000Z07           2979771
17208701410000Z08      907022979771
17208701410000Z09       23248979771
17208701410000Z10       84561979771
17208701410000Z11       85579979771
17208701410000Z12        2472979771
17208701410000Z67       22016979771
17208701410000Z69       62157979771
17208701410000Z72       13382979771
17208701410000Z73          80979771
17208701410000Z74        1842979771
17208701410000Z77       21987979771
17208701410000Z78      162254979771
17208701410000Z79       21988979771
17208701410000Z81      265726979771
17208701410000Z82        1119979771
17208701410000Z88        1205979771
17208701410000Z89       18420979771
17208701410000Z93        2652979771
17208701410000Z96       24561979771
17208701410100X01        2660979771
17208701410100X04        7187979771
17208701410100X08       32474979771
17208701410100X11       11325979771
17208701410100X12         155979771
17208701410100X21        1436979771
17208701410100X30       31260979771
17208701410100X33        1130979771
17208701410100X40       31166979771
17208701410100X41       94035979771
17208701410100X44       61910979771
17208701410100X47        5411979771
17208701410100Z01         954979771
17208701410100Z02           4979771
17208701410100Z03         540979771
17208701410100Z04          76979771
17208701410100Z05         151979771
17208701410100Z06           5979771
17208701410100Z07           5979771
17208701410100Z08      741521979771
17208701410100Z09      119767979771
17208701410100Z10      112787979771
17208701410100Z11       35745979771
17208701410100Z12        5841979771
17208701410100Z67       21160979771
17208701410100Z69       61910979771
17208701410100Z72        9545979771
17208701410100Z73          33979771
17208701410100Z77       10098979771
17208701410100Z78      121635979771
17208701410100Z79       10006979771
17208701410100Z81      225218979771
17208701410100Z82        5411979771
17208701410100Z88        1436979771
17208701410100Z89       30130979771
17208701410100Z93        2812979771
17208701410100Z96       22896979771
17410500210000X01        1614979771
17410500210000X04        2085979771
17410500210000X08       19235979771
17410500210000X11        6572979771
17410500210000X12         614979771
17410500210000X21       12753979771
17410500210000X30       13954979771
17410500210000X35        1343979771
17410500210000X40       60343979771
17410500210000X41       69946979771
17410500210000X44       11343979771
17410500210000X47        4200979771
17410500210000Z01         743979771
17410500210000Z02           7979771
17410500210000Z03         386979771
17410500210000Z04           4979771
17410500210000Z05         104979771
17410500210000Z08      567297979771
17410500210000Z09        2579979771
17410500210000Z10       73333979771
17410500210000Z67       25119979771
17410500210000Z68       12753979771
17410500210000Z69       10000979771
17410500210000Z72        2872979771
17410500210000Z73        5820979771
17410500210000Z74         743979771
17410500210000Z77       36843979771
17410500210000Z78      124595979771
17410500210000Z79       35224979771
17410500210000Z81      172539979771
17410500210000Z82        4200979771
17410500210000Z89       13954979771
17410500210000Z91         949979771
17410500210000Z93         588979771
17410500210000Z96       11492979771
17500300210000Z03           1979771
17500300210000Z08           8979771
17508703710000X01           3979771
17508703710000X04         192979771
17508703710000X08          55979771
17508703710000X11         221979771
17508703710000X12         104979771
17508703710000X21         955979771
17508703710000Z01          49979771
17508703710000Z02          52979771
17508703710000Z03         535979771
17508703710000Z06           1979771
17508703710000Z08       17665979771
17508703710000Z11        4589979771
17508703710000Z73          55979771
17508703710000Z81         955979771
17508703710000Z87         862979771
17508703710000Z88          93979771
18000000005205X01      1891899797MA
18000000005205X02       233839797AD
18000000005205X06      328607979771
18000000005205X08      815938979771
18000000005205X11      4964739797AD
18000000005205X12       33320979771
18000000005205X21      439300979771
18000000005205X30     2007155979771
18000000005205X33       36585979771
18000000005205X35        62209797MA
18000000005205X40     1767679979771
18000000005205X41     3328134979771
18000000005205X42      110939979771
18000000005205X44        6220979771
18000000005205X46      182266979771
18000000005205Z01       50445979771
18000000005205Z02        4375979771
18000000005205Z03       24003979771
18000000005205Z04        1395979771
18000000005205Z05         885979771
18000000005205Z06         182979771
18000000005205Z07           2979771
18000000005205Z08    34210495979771
18000000005205Z09     1840157979771
18000000005205Z10      669989979771
18000000005205Z11     3835991979771
18000000005205Z12        1989979771
18000000005205Z67      451607979771
18000000005205Z68      439300979771
18000000005205Z72       85834979771
18000000005205Z73      286276979771
18000000005205Z74        3685979771
18000000005205Z76       50445979771
18000000005205Z77     1764980979771
18000000005205Z78     4892578979771
18000000005205Z79     1316072979771
18000000005205Z81     78416939797BC
18000000005205Z82      182266979771
18000000005205Z89     1970570979771
18000000005205Z91       40870979771
18000000005205Z93        6493979771
18000000005205Z96      484698979771
18000000005205Z99      328607979771
18000000005901X02        1027979771
18000000005901X06        5651979771
18000000005901X08       11592979771
18000000005901X11        5844979771
18000000005901X12           4979771
18000000005901X21           1979771
18000000005901X30       51065979771
18000000005901X33        7425979771
18000000005901X40       26068979771
18000000005901X41       446689797AD
18000000005901X42        10989797MA
18000000005901Z01         225979771
18000000005901Z02          21979771
18000000005901Z03         109979771
18000000005901Z04           2979771
18000000005901Z05          83979771
18000000005901Z08      344845979771
18000000005901Z09        5602979771
18000000005901Z10      126889979771
18000000005901Z72        6404979771
18000000005901Z74         225979771
18000000005901Z76         225979771
18000000005901Z77       26221979771
18000000005901Z78      1017159797AD
18000000005901Z79       26068979771
18000000005901Z81      1229009797BC
18000000005901Z88           1979771
18000000005901Z89       43640979771
18000000005901Z93         265979771
18000000005901Z96        5188979771
18000000005901Z99        5651979771
18000000007401X01       806129797MA
18000000007401X05      1452039797MA
18000000007401X08      318716979771
18000000007401X11      124186979771
18000000007401X12        9167979771
18000000007401X21      3187839797CT
18000000007401X40      326527979771
18000000007401X41     2203389979771
18000000007401X42      123633979771
18000000007401X46      115491979771
18000000007401Z01       75700979771
18000000007401Z02       20574979771
18000000007401Z03       19639979771
18000000007401Z08    11696734979771
18000000007401Z68      3187839797MA
18000000007401Z73      1219119797AD
18000000007401Z74       68130979771
18000000007401Z75       757009797MA
18000000007401Z77      3265279797MA
18000000007401Z78     22033899797MA
18000000007401Z79      3265279797AD
18000000007401Z81     30878239797BC
18000000007401Z82      115491979771
18000000007401Z93        5968979771
18000000007401Z96      196805979771
18000000007402X02       67883979771
18000000007402X06      117810979771
18000000007402X08      363053979771
18000000007402X11      173353979771
18000000007402X12        8262979771
18000000007402X21      257245979771
18000000007402X40      635968979771
18000000007402X41     2836239979771
18000000007402X42      208014979771
18000000007402X46      169346979771
18000000007402Z01       49432979771
18000000007402Z02       14625979771
18000000007402Z03       20892979771
18000000007402Z08    16130936979771
18000000007402Z68      2572459797MA
18000000007402Z73      151287979771
18000000007402Z74       46960979771
18000000007402Z76       49432979771
18000000007402Z77      6359689797MA
18000000007402Z78     28362399797MA
18000000007402Z79      6359689797AD
18000000007402Z81     41068129797BC
18000000007402Z82      169346979771
18000000007402Z93        5056979771
18000000007402Z96      211766979771
18000000007402Z99      117810979771
18000000007403X02        3707979771
18000000007403X06       11703979771
18000000007403X08       27361979771
18000000007403X11        8232979771
18000000007403X12          57979771
18000000007403X21       147019797CT
18000000007403X40       47069979771
18000000007403X41      206838979771
18000000007403X42       14157979771
18000000007403X46       11922979771
18000000007403Z01         932979771
18000000007403Z02         168979771
18000000007403Z03         664979771
18000000007403Z08     1384838979771
18000000007403Z68       147019797MA
18000000007403Z73       10868979771
18000000007403Z74         932979771
18000000007403Z76         932979771
18000000007403Z77       470699797MA
18000000007403Z78      2068389797MA
18000000007403Z79       470699797AD
18000000007403Z81      2946879797BC
18000000007403Z82       11922979771
18000000007403Z93         220979771
18000000007403Z96       16493979771
18000000007403Z99       11703979771
18000000007404X02         1799797MA
18000000007404X06        17559797CT
18000000007404X08        25309797CT
18000000007404X11        16159797MA
18000000007404X12          219797MA
18000000007404X21           19797CT
18000000007404X30       131019797CT
18000000007404X33        34909797MA
18000000007404X40        63299797CT
18000000007404X41       134349797MA
18000000007404Z01         1289797CT
18000000007404Z02          489797MA
18000000007404Z03          889797MA
18000000007404Z05          149797MA
18000000007404Z08      1146629797MA
18000000007404Z10       114129797MA
18000000007404Z72         9289797MA
18000000007404Z76         1289797MA
18000000007404Z77        63559797MA
18000000007404Z78       274029797MA
18000000007404Z79        63299797MA
18000000007404Z81       328659797CT
18000000007404Z88           19797MA
18000000007404Z89        96119797MA
18000000007404Z93         1089797MA
18000000007404Z96        16029797MA
18000000007404Z99        17559797MA
18200700110000X04         269979771
18200700110000X08          299797CT
18200700110000X11         302979771
18200700110000X21         638979771
18200700110000Z68         638979771
18200700110000Z73          299797MA
18200700110000Z81         638979771
18200800110000X04           2979771
18200800110000X08          24979771
18200800110000X11          26979771
18200800110000X21         443979771
18200800110000Z04           3979771
18200800110000Z09        2134979771
18200800110000Z73          24979771
18200800110000Z81         443979771
18200800110000Z87         430979771
18200800110000Z88          13979771
18200800110000Z93           2979771
18201000110000X01          36979771
18201000110000X04         164979771
18201000110000X08          999797CT
18201000110000X11         258979771
18201000110000X21        3218979771
18201000110000Z01          17979771
18201000110000Z03          15979771
18201000110000Z05           7979771
18201000110000Z08       19158979771
18201000110000Z10        2635979771
18201000110000Z68         742979771
18201000110000Z73          999797MA
18201000110000Z81        3218979771
18201000110000Z88        2476979771
18201000110000Z93           9979771
18201900910000X01          22979771
18201900910000X04         304979771
18201900910000X08          11979771
18201900910000X11         476979771
18201900910000X21         143979771
18201900910000X30         521979771
18201900910000X40         440979771
18201900910000X41        1626979771
18201900910000Z01          139797MA
18201900910000Z03          499797MA
18201900910000Z04           59797MA
18201900910000Z05           69797MA
18201900910000Z08       288549797MA
18201900910000Z09        24719797MA
18201900910000Z10        58659797MA
18201900910000Z73          119797AD
18201900910000Z77         440979771
18201900910000Z78        1626979771
18201900910000Z79         440979771
18201900910000Z81        2730979771
18201900910000Z88         143979771
18201900910000Z89         521979771
18201900910000Z93          27979771
18202500110000X01           3979771
18202500110000X04         155979771
18202500110000X08          92979771
18202500110000X11         107979771
18202500110000X21          41979771
18202500110000X44        1804979771
18202500110000Z01           4979771
18202500110000Z03           6979771
18202500110000Z04           4979771
18202500110000Z05           2979771
18202500110000Z08        4704979771
18202500110000Z09        3922979771
18202500110000Z10         893979771
18202500110000Z72         123979771
18202500110000Z73           1979771
18202500110000Z81        1845979771
18202500110000Z84        1804979771
18202500110000Z88          41979771
18202500110000Z91          32979771
18202500110000Z93           7979771
18203000110000X01           2979771
18203000110000X04           3979771
18203000110000X08         586979771
18203000110000X11         607979771
18203000110000X21           3979771
18203000110000X44        6404979771
18203000110000Z01           1979771
18203000110000Z03          39979771
18203000110000Z04          19979771
18203000110000Z05          49979771
18203000110000Z08       28716979771
18203000110000Z09        8847979771
18203000110000Z10       12549979771
18203000110000Z73         312979771
18203000110000Z74           1979771
18203000110000Z81        6407979771
18203000110000Z83        6404979771
18203000110000Z88           3979771
18203000110000Z93          15979771
18203000110000Z96         274979771
18203400110000X01           7979771
18203400110000X04          43979771
18203400110000X08        1448979771
18203400110000X11        1801979771
18203400110000X21        2133979771
18203400110000X30        7612979771
18203400110000X40        8392979771
18203400110000X41        4018979771
18203400110000Z01           2979771
18203400110000Z02           1979771
18203400110000Z03          83979771
18203400110000Z04          30979771
18203400110000Z05          79979771
18203400110000Z08       98005979771
18203400110000Z09       18862979771
18203400110000Z10       34232979771
18203400110000Z67        6883979771
18203400110000Z68        2099979771
18203400110000Z72         190979771
18203400110000Z73        1234979771
18203400110000Z77        8394979771
18203400110000Z78       10222979771
18203400110000Z79        1509979771
18203400110000Z81       22155979771
18203400110000Z88          34979771
18203400110000Z89        7612979771
18203400110000Z93          29979771
18203400110000Z96          24979771
18203400110100X01        3104979771
18203400110100X04        5673979771
18203400110100X08       12905979771
18203400110100X11       12984979771
18203400110100X12         242979771
18203400110100X21        4644979771
18203400110100X30       20404979771
18203400110100X33        5592979771
18203400110100X35        4118979771
18203400110100X40       58867979771
18203400110100X41       59267979771
18203400110100X44       10055979771
18203400110100Z01         326979771
18203400110100Z02           2979771
18203400110100Z03         271979771
18203400110100Z04         221979771
18203400110100Z05          85979771
18203400110100Z06           2979771
18203400110100Z08      593155979771
18203400110100Z09      430845979771
18203400110100Z10       87221979771
18203400110100Z11       16620979771
18203400110100Z67       34082979771
18203400110100Z68        4238979771
18203400110100Z69        5937979771
18203400110100Z72        2757979771
18203400110100Z73        6744979771
18203400110100Z77       66873979771
18203400110100Z78      109246979771
18203400110100Z79       24785979771
18203400110100Z81      153237979771
18203400110100Z88         406979771
18203400110100Z89       14812979771
18203400110100Z93         391979771
18203400110100Z96        3404979771
18205100210000X01           7979771
18205100210000X04           7979771
18205100210000X08          64979771
18205100210000X11         224979771
18205100210000X21        1531979771
18205100210000Z01           3979771
18205100210000Z03          21979771
18205100210000Z04           4979771
18205100210000Z05           3979771
18205100210000Z08       15021979771
18205100210000Z09        3395979771
18205100210000Z10         273979771
18205100210000Z73          64979771
18205100210000Z74           3979771
18205100210000Z81        1531979771
18205100210000Z87        1509979771
18205100210000Z88          22979771
18205900210000X01          35979771
18205900210000X04         677979771
18205900210000X08         344979771
18205900210000X11         712979771
18205900210000X12          42979771
18205900210000X21         210979771
18205900210000X30         117979771
18205900210000X33           7979771
18205900210000X41         2279797BC
18205900210000X44        1442979771
18205900210000Z01          11979771
18205900210000Z03          53979771
18205900210000Z04          13979771
18205900210000Z05          13979771
18205900210000Z06          45979771
18205900210000Z08       37841979771
18205900210000Z09        9697979771
18205900210000Z10       13899979771
18205900210000Z73         150979771
18205900210000Z78         293979771
18205900210000Z81        19969797BC
18205900210000Z83        1442979771
18205900210000Z87         206979771
